code,name,market,industry_name,industry_code
083613,台積電國泰51購06,listed,,0
083614,台積電國泰51購07,listed,,0
083616,智邦國泰51購01,listed,,0
083617,華擎國泰51購01,listed,,0
083619,華城兆豐53購01,listed,,0
083621,健策兆豐53購01,listed,,0
083622,台表科兆豐56購01,listed,,0
083623,AES兆豐53購01,listed,,0
083624,台玻統一56購01,listed,,0
083625,金像電統一56購03,listed,,0
083626,台光電統一56購03,listed,,0
083627,台光電統一5C購01,listed,,0
083628,全新統一54購02,listed,,0
083629,志聖統一56購01,listed,,0
083630,大立光統一54購01,listed,,0
083631,健鼎統一54購01,listed,,0
083632,玉晶光統一56購03,listed,,0
083633,貿聯統一54購01,listed,,0
083634,神達統一52購04,listed,,0
083635,達興統一56購02,listed,,0
083636,矽力統一56購01,listed,,0
083637,矽力統一56購02,listed,,0
083638,訊芯統一56購01,listed,,0
083639,愛普統一56購01,listed,,0
083640,晶心科統一56購01,listed,,0
083641,富世達統一54購05,listed,,0
083642,勤誠統一5C購01,listed,,0
083643,T50反1中信53購02,listed,,0
083645,佳能中信51購01,listed,,0
083647,緯穎中信51購01,listed,,0
083648,雲豹中信51購01,listed,,0
083650,T50正2群益51購03,listed,,0
083652,台泥群益52購02,listed,,0
083655,國巨群益52購02,listed,,0
083656,台積電群益56購01,listed,,0
083657,金像電群益51購04,listed,,0
083664,達興群益51購02,listed,,0
083665,jpp群益51購02,listed,,0
083666,中磊群益51購01,listed,,0
083668,穎崴群益54購01,listed,,0
083672,T50反1永豐52購01,listed,,0
083673,台積電永豐66購01,listed,,0
083675,聯發科永豐52購02,listed,,0
083677,奇鋐永豐56購02,listed,,0
083679,欣興永豐51購01,listed,,0
083680,辛耘永豐52購02,listed,,0
083681,智易永豐54購01,listed,,0
083682,富世達永豐51購01,listed,,0
083683,勤誠永豐53購01,listed,,0
083684,世紀鋼永豐52購03,listed,,0
083685,元日2X富邦53購02,listed,,0
083686,台塑富邦51購01,listed,,0
083687,華新富邦52購01,listed,,0
083688,凱基金富邦53購01,listed,,0
083692,勤誠富邦52購01,listed,,0
083698,美債2X元富56購01,listed,,0
083699,元日2X元富56購01,listed,,0
083708,台積電元富66購01,listed,,0
083709,華邦電元富51購02,listed,,0
083710,台光電元富51購03,listed,,0
083711,台光電元富51購04,listed,,0
083712,聯發科元富51購08,listed,,0
083713,聯發科元富51購09,listed,,0
083715,奇鋐元富51購05,listed,,0
083716,嘉澤元富51購03,listed,,0
083720,AES元富51購01,listed,,0
083723,T50反1國票52購01,listed,,0
083724,T50反1國票56購01,listed,,0
083725,道瓊反國票56購01,listed,,0
083726,元油反國票51購01,listed,,0
083727,元債2X國票53購01,listed,,0
083728,佳能國票51購01,listed,,0
083729,台光電國票51購03,listed,,0
083730,偉詮電國票51購01,listed,,0
083731,志聖國票51購02,listed,,0
083736,融程電國票51購01,listed,,0
083737,貿聯國票51購03,listed,,0
083738,神達國票52購01,listed,,0
083739,訊連國票51購01,listed,,0
083740,邁達特國票52購01,listed,,0
083741,鈺邦國票51購01,listed,,0
083742,洋基國票51購01,listed,,0
083743,泓德國票52購01,listed,,0
083744,來億國票51購01,listed,,0
083745,ITH國票51購01,listed,,0
083749,聯發科凱基51購07,listed,,0
083751,亞光凱基51購03,listed,,0
083752,亞光凱基51購04,listed,,0
083756,神達凱基55購01,listed,,0
083762,道瓊2X元大51購01,listed,,0
083769,金像電元大54購01,listed,,0
083771,台光電元大54購01,listed,,0
083773,聯發科元大51購25,listed,,0
083774,聯發科元大54購03,listed,,0
083776,奇鋐元大51購09,listed,,0
083777,奇鋐元大54購06,listed,,0
083780,緯創元大51購03,listed,,0
083783,貿聯元大51購04,listed,,0
083790,穎崴元大54購02,listed,,0
083791,緯穎元大51購09,listed,,0
083799,漢唐永豐51購03,listed,,0
083802,國泰金永豐51購01,listed,,0
083803,健策永豐52購03,listed,,0
083804,訊芯永豐51購03,listed,,0
083805,富世達永豐52購02,listed,,0
083807,世紀鋼永豐56購01,listed,,0
083808,華新統一56購01,listed,,0
083809,台玻統一56購02,listed,,0
083810,第一銅統一56購01,listed,,0
083811,聯電統一56購01,listed,,0
083812,智邦統一54購02,listed,,0
083813,佳能統一54購01,listed,,0
083814,台光電統一56購04,listed,,0
083815,台光電統一56購05,listed,,0
083816,台光電統一56購06,listed,,0
083817,漢唐統一55購03,listed,,0
083818,漢唐統一56購01,listed,,0
083819,志聖統一54購03,listed,,0
083820,志聖統一55購03,listed,,0
083821,景碩統一54購01,listed,,0
083822,緯創統一56購02,listed,,0
083823,新日興統一56購02,listed,,0
083824,碩天統一56購01,listed,,0
083825,碩天統一56購02,listed,,0
083826,碩天統一56購03,listed,,0
083827,碩天統一56購04,listed,,0
083828,世芯統一56購03,listed,,0
083829,貿聯統一56購01,listed,,0
083830,中磊統一56購01,listed,,0
083831,訊芯統一56購02,listed,,0
083832,采鈺統一56購01,listed,,0
083833,富世達統一59購01,listed,,0
083834,振樺電統一56購02,listed,,0
083835,勤誠統一55購02,listed,,0
083836,勤誠統一56購01,listed,,0
083837,美利達統一56購01,listed,,0
083839,海悅群益51購01,listed,,0
083841,技嘉群益51購01,listed,,0
083842,聯發科群益51購06,listed,,0
083846,辛耘群益51購01,listed,,0
083847,海華群益51購01,listed,,0
083849,精銳群益51購03,listed,,0
083850,瀚宇博群益51購01,listed,,0
083851,富世達群益52購02,listed,,0
083854,勤誠群益52購01,listed,,0
083855,臺股指群益54購13,listed,,0
083856,聯發科第一56購03,listed,,0
083857,T50反1凱基55購01,listed,,0
083858,道瓊銀凱基59購01,listed,,0
083864,鴻準凱基51購02,listed,,0
083865,金像電凱基54購01,listed,,0
083870,奇鋐凱基54購02,listed,,0
083873,貿聯凱基53購01,listed,,0
083881,穎崴凱基54購01,listed,,0
083884,T50正2元富56購01,listed,,0
083888,華通元富54購01,listed,,0
083889,技嘉元富51購04,listed,,0
083890,技嘉元富51購05,listed,,0
083895,新日興元富51購01,listed,,0
083901,jpp元富56購01,listed,,0
083903,鈺邦元富53購01,listed,,0
083905,鈺邦元富54購01,listed,,0
083910,台達電兆豐51購01,listed,,0
083917,穎崴兆豐53購01,listed,,0
083918,富世達兆豐53購01,listed,,0
083919,T50反1國票52購02,listed,,0
083920,S&P反1國票52購01,listed,,0
083921,臺指反國票52購02,listed,,0
083922,美債2X國票56購01,listed,,0
083923,FB越南國票51購01,listed,,0
083924,智邦國票51購03,listed,,0
083925,鴻準國票51購01,listed,,0
083926,致茂國票51購01,listed,,0
083927,聯發科國票51購02,listed,,0
083928,星宇國票51購01,listed,,0
083929,凱基金國票53購01,listed,,0
083930,玉山金國票51購01,listed,,0
083931,晟銘電國票52購01,listed,,0
083932,奇鋐國票51購04,listed,,0
083933,建漢國票51購01,listed,,0
083934,景碩國票51購02,listed,,0
083935,健策國票53購01,listed,,0
083937,致伸國票51購01,listed,,0
083939,jpp國票51購03,listed,,0
083940,jpp國票51購04,listed,,0
083941,飛捷國票52購01,listed,,0
083942,富世達國票51購03,listed,,0
083943,連加國票51購01,listed,,0
083944,致新國票51購01,listed,,0
083945,晟銘電國泰51購01,listed,,0
083946,昇陽半國泰51購02,listed,,0
083947,滬深2X富邦53購01,listed,,0
083949,金像電富邦51購02,listed,,0
083950,萬海富邦52購01,listed,,0
083952,健策富邦52購01,listed,,0
083953,貿聯富邦52購02,listed,,0
083955,聯茂富邦52購01,listed,,0
083956,昇陽半富邦52購01,listed,,0
083958,中砂元大51購01,listed,,0
083959,中砂元大55購01,listed,,0
083960,中砂元大56購01,listed,,0
083964,金像電元大54購02,listed,,0
083972,奇鋐元大51購10,listed,,0
083973,亞光元大51購01,listed,,0
083974,嘉澤元大51購06,listed,,0
083977,神達元大51購06,listed,,0
083983,穎崴元大51購02,listed,,0
083987,世紀鋼元大51購02,listed,,0
083988,臺股指元大51購07,listed,,0
083989,臺股指元大51購08,listed,,0
083990,臺股指元大55購02,listed,,0
083991,臺指2X中信53購01,listed,,0
083998,亞力永豐52購01,listed,,0
083999,鴻準永豐52購01,listed,,0
084002,建準永豐51購01,listed,,0
084003,亞光永豐52購03,listed,,0
084004,嘉澤永豐52購01,listed,,0
084007,世紀鋼永豐52購04,listed,,0
084011,華新統一56購02,listed,,0
084012,美時統一66購01,listed,,0
084013,第一銅統一56購02,listed,,0
084014,台積電統一56購06,listed,,0
084015,漢唐統一56購02,listed,,0
084016,聯發科統一56購05,listed,,0
084017,全新統一54購03,listed,,0
084018,萬海統一56購03,listed,,0
084019,奇鋐統一56購01,listed,,0
084021,奇鋐統一5C購01,listed,,0
084022,亞光統一66購01,listed,,0
084023,融程電統一54購02,listed,,0
084024,健策統一56購01,listed,,0
084025,神達統一56購02,listed,,0
084026,世紀鋼統一56購01,listed,,0
084029,華邦電群益51購02,listed,,0
084031,順德群益51購01,listed,,0
084034,微星群益52購01,listed,,0
084035,晟銘電群益51購01,listed,,0
084037,亞光群益51購03,listed,,0
084038,貿聯群益52購01,listed,,0
084040,精銳群益52購01,listed,,0
084041,鈺邦群益52購01,listed,,0
084042,臺股指群益59購01,listed,,0
084043,臺股指群益59購02,listed,,0
084044,臺股指群益59購03,listed,,0
084049,智邦元富51購02,listed,,0
084050,漢唐元富56購01,listed,,0
084054,亞光元富53購01,listed,,0
084055,世芯元富56購05,listed,,0
084056,華城兆豐53購02,listed,,0
084057,萬海兆豐53購01,listed,,0
084058,富邦金兆豐53購01,listed,,0
084060,奇鋐兆豐51購03,listed,,0
084061,奇鋐兆豐53購01,listed,,0
084062,國企2X國票52購01,listed,,0
084063,華城國票51購01,listed,,0
084064,直得國票51購01,listed,,0
084065,順德國票51購01,listed,,0
084066,晟銘電國票51購02,listed,,0
084070,達興國票53購01,listed,,0
084071,鈺邦國票52購01,listed,,0
084073,台積電國泰51購08,listed,,0
084074,台積電國泰51購09,listed,,0
084075,漢唐國泰51購02,listed,,0
084076,奇鋐國泰51購03,listed,,0
084077,欣興國泰51購03,listed,,0
084078,世芯國泰55購01,listed,,0
084081,飛捷國泰51購01,listed,,0
084082,愛普國泰51購01,listed,,0
084083,富世達國泰51購04,listed,,0
084084,華邦電富邦51購01,listed,,0
084088,智邦富邦52購02,listed,,0
084089,智邦富邦53購01,listed,,0
084090,鴻準富邦53購01,listed,,0
084098,台積電統一53購02,listed,,0
084100,漢唐富邦52購02,listed,,0
084101,長榮富邦52購04,listed,,0
084102,華航富邦51購01,listed,,0
084104,晟銘電富邦52購01,listed,,0
084105,奇鋐富邦53購01,listed,,0
084106,亞光富邦52購01,listed,,0
084107,新日興富邦53購01,listed,,0
084108,世芯富邦51購01,listed,,0
084109,祥碩富邦53購01,listed,,0
084110,迅得富邦52購01,listed,,0
084113,穎崴富邦53購01,listed,,0
084114,ITH富邦53購01,listed,,0
084117,世紀鋼富邦51購01,listed,,0
084118,國企2X元大51購01,listed,,0
084119,元日2X元大54購02,listed,,0
084128,中興電元富53購01,listed,,0
084140,雄獅元大54購01,listed,,0
084143,奇鋐元大51購11,listed,,0
084144,亞光元大51購02,listed,,0
084145,緯創元大51購04,listed,,0
084149,神達元大51購07,listed,,0
084154,穎崴元大51購03,listed,,0
084156,緯穎元大51購10,listed,,0
084157,昇陽半元大56購01,listed,,0
084160,世紀鋼元大51購03,listed,,0
084161,臺股指元大51購09,listed,,0
084162,臺股指元大54購07,listed,,0
084163,臺股指元大56購04,listed,,0
084164,滬深2X凱基54購04,listed,,0
084166,海悅凱基51購01,listed,,0
084169,台光電凱基51購03,listed,,0
084173,星宇凱基51購01,listed,,0
084175,亞光凱基51購05,listed,,0
084179,健策凱基53購01,listed,,0
084180,神達凱基51購04,listed,,0
084185,飛捷凱基51購02,listed,,0
084188,致新凱基51購01,listed,,0
084189,順德國泰51購01,listed,,0
084190,鴻準國泰51購01,listed,,0
084191,台光電國泰51購01,listed,,0
084192,聯發科國泰51購03,listed,,0
084193,辛耘國泰51購01,listed,,0
084194,富世達國泰51購05,listed,,0
084196,大立光兆豐51購01,listed,,0
084197,日電貿兆豐56購01,listed,,0
084204,華航元富56購01,listed,,0
084205,慧洋元富51購01,listed,,0
084210,世芯元富51購06,listed,,0
084212,神達元富56購01,listed,,0
084213,迎廣元富56購01,listed,,0
084214,台玻國票51購04,listed,,0
084215,英業達國票51購02,listed,,0
084216,京元電國票52購01,listed,,0
084217,國泰金國票51購04,listed,,0
084218,世芯國票51購02,listed,,0
084219,世芯國票52購01,listed,,0
084220,貿聯國票51購04,listed,,0
084221,神達國票53購01,listed,,0
084222,新唐國票51購01,listed,,0
084223,聯茂國票51購03,listed,,0
084224,天虹國票51購01,listed,,0
084225,元油反中信53購01,listed,,0
084227,華城永豐53購01,listed,,0
084228,台光電永豐52購04,listed,,0
084229,世芯永豐55購03,listed,,0
084230,世芯永豐56購03,listed,,0
084231,貿聯永豐51購03,listed,,0
084232,貿聯永豐52購04,listed,,0
084234,穎崴永豐51購02,listed,,0
084236,世紀鋼永豐53購04,listed,,0
084238,臺股指永豐53購06,listed,,0
084239,和大統一56購01,listed,,0
084240,華泰統一56購01,listed,,0
084241,聯茂統一56購03,listed,,0
084242,穎崴統一56購01,listed,,0
084243,來億統一56購02,listed,,0
084244,天虹統一56購01,listed,,0
084245,世紀鋼統一56購02,listed,,0
084247,國企2X凱基51購02,listed,,0
084248,SGBR2X凱基53購01,listed,,0
084250,大成鋼凱基53購02,listed,,0
084251,鴻海凱基54購07,listed,,0
084258,萬海凱基51購04,listed,,0
084260,亞光凱基51購06,listed,,0
084263,辛耘凱基51購01,listed,,0
084264,世芯凱基54購03,listed,,0
084266,神達凱基54購01,listed,,0
084269,穎崴凱基53購01,listed,,0
084272,臺股指凱基59購02,listed,,0
084278,T50正2元大51購04,listed,,0
084279,T50反1元大51購01,listed,,0
084280,T50反1元大51購02,listed,,0
084282,元油反元大53購01,listed,,0
084284,道瓊銅元大53購01,listed,,0
084289,台積電元大51購43,listed,,0
084290,台積電元大54購08,listed,,0
084293,台光電元大51購03,listed,,0
084294,聯發科元大51購26,listed,,0
084295,聯發科元大54購04,listed,,0
084300,亞光元大51購03,listed,,0
084301,亞光元大54購01,listed,,0
084304,嘉澤元大51購07,listed,,0
084306,世芯元大51購20,listed,,0
084307,貿聯元大51購05,listed,,0
084308,貿聯元大54購06,listed,,0
084311,穎崴元大51購04,listed,,0
084313,緯穎元大51購11,listed,,0
084319,元石油群益52購01,listed,,0
084320,元日2X群益56購01,listed,,0
084321,SGBR2X群益52購01,listed,,0
084323,華泰群益51購01,listed,,0
084326,台光電群益52購02,listed,,0
084328,一詮群益53購01,listed,,0
084331,貿聯群益51購02,listed,,0
084333,穎崴群益52購05,listed,,0
084346,T50正2富邦56購01,listed,,0
084348,川湖富邦51購02,listed,,0
084351,萬海富邦52購02,listed,,0
084352,穎崴富邦53購02,listed,,0
084353,虎航富邦51購01,listed,,0
084354,永崴控中信51購01,listed,,0
084355,SGBR2X永豐52購01,listed,,0
084356,中砂永豐53購02,listed,,0
084357,南亞科永豐54購01,listed,,0
084359,貿聯永豐52購05,listed,,0
084361,世紀鋼永豐54購01,listed,,0
084363,元油反凱基51購02,listed,,0
084364,士電凱基51購01,listed,,0
084368,華泰凱基51購02,listed,,0
084369,台積電凱基53購11,listed,,0
084370,順德凱基51購01,listed,,0
084374,南亞科凱基55購01,listed,,0
084378,新日興凱基54購01,listed,,0
084381,新唐凱基51購01,listed,,0
084385,富世達凱基51購02,listed,,0
084389,昇陽半凱基56購01,listed,,0
084391,世紀鋼凱基56購01,listed,,0
084392,SGBR2X元富56購01,listed,,0
084394,台積電元富56購02,listed,,0
084395,台積電元富56購03,listed,,0
084397,台積電元富56購04,listed,,0
084398,台積電元富56購05,listed,,0
084403,聯茂元富53購01,listed,,0
084404,力成元富56購01,listed,,0
084407,富世達元富56購01,listed,,0
084411,南亞科兆豐56購01,listed,,0
084412,T50反1國泰51購02,listed,,0
084413,新日興國泰51購01,listed,,0
084414,貿聯國泰51購03,listed,,0
084415,世紀鋼國泰51購02,listed,,0
084416,世紀鋼國泰51購03,listed,,0
084418,SGBR2X富邦54購01,listed,,0
084419,道瓊銀富邦52購01,listed,,0
084428,鴻海統一53購01,listed,,0
084432,勤誠富邦54購01,listed,,0
084433,勤誠富邦54購02,listed,,0
084436,T50正2元大51購05,listed,,0
084440,臺指反元大54購01,listed,,0
084441,SGBR2X元大51購03,listed,,0
084442,SGBR2X元大53購01,listed,,0
084456,台積電元大51購44,listed,,0
084460,南亞科元大51購05,listed,,0
084461,南亞科元大54購01,listed,,0
084463,聯發科元大51購27,listed,,0
084466,長榮元大51購16,listed,,0
084469,亞光元大51購04,listed,,0
084474,嘉澤元大51購08,listed,,0
084477,貿聯元大51購06,listed,,0
084483,穎崴元大56購01,listed,,0
084484,緯穎元大51購12,listed,,0
084491,元石油國票52購02,listed,,0
084493,元油反國票52購01,listed,,0
084494,SGBR2X國票51購02,listed,,0
084495,SGBR2X國票52購03,listed,,0
084496,道瓊銅國票56購01,listed,,0
084497,中砂國票51購03,listed,,0
084498,信錦國票51購01,listed,,0
084500,融程電國票51購02,listed,,0
084502,精銳國票51購01,listed,,0
084503,乙盛國票51購01,listed,,0
084504,來億國票51購02,listed,,0
084505,世紀鋼國票52購03,listed,,0
084506,喬山統一56購01,listed,,0
084507,華晶科統一56購01,listed,,0
084508,玉晶光統一56購04,listed,,0
084509,牧德統一55購02,listed,,0
084510,貿聯統一56購02,listed,,0
084511,訊芯統一58購01,listed,,0
084512,訊芯統一5C購01,listed,,0
084513,泓德統一56購02,listed,,0
084514,勤誠統一56購02,listed,,0
084515,勤誠統一5C購02,listed,,0
084516,勤誠統一62購01,listed,,0
084521,士電群益51購01,listed,,0
084523,中砂群益51購02,listed,,0
084525,台積電群益56購02,listed,,0
084528,南亞科群益51購07,listed,,0
084542,訊芯群益52購01,listed,,0
084543,穎崴群益52購06,listed,,0
084545,世紀鋼群益52購01,listed,,0
084546,臺股指群益53購08,listed,,0
084547,臺股指群益53購09,listed,,0
084548,臺股指群益5B購01,listed,,0
084549,台達電統一56購02,listed,,0
084550,順德統一56購02,listed,,0
084551,矽統統一56購01,listed,,0
084552,技嘉統一56購01,listed,,0
084553,精成科統一54購01,listed,,0
084554,達運光統一56購01,listed,,0
084558,臺股指中信54購01,listed,,0
084559,T50反1永豐51購02,listed,,0
084560,士電永豐51購01,listed,,0
084561,威盛永豐51購01,listed,,0
084562,凌陽永豐54購01,listed,,0
084563,辛耘永豐52購03,listed,,0
084564,達興永豐51購01,listed,,0
084566,穎崴永豐52購01,listed,,0
084567,富世達永豐52購03,listed,,0
084568,泓德永豐51購01,listed,,0
084569,鈺齊永豐52購01,listed,,0
084570,中砂兆豐53購01,listed,,0
084572,世芯兆豐53購01,listed,,0
084573,神達兆豐53購01,listed,,0
084574,勤誠兆豐53購01,listed,,0
084575,T50正2國泰51購02,listed,,0
084576,華城國泰51購02,listed,,0
084577,華城國泰51購03,listed,,0
084578,緯創國泰51購04,listed,,0
084579,緯創國泰51購05,listed,,0
084580,穎崴國泰51購03,listed,,0
084583,牧德富邦53購01,listed,,0
084584,精成科富邦52購03,listed,,0
084586,臺股指富邦51購13,listed,,0
084587,臺股指富邦56購05,listed,,0
084589,T50反1元富56購01,listed,,0
084591,T50反1元富56購02,listed,,0
084595,中砂元富56購01,listed,,0
084598,順德元富51購01,listed,,0
084602,美律元富56購01,listed,,0
084603,聯發科元富51購10,listed,,0
084608,世芯元富56購06,listed,,0
084610,神達元富51購02,listed,,0
084614,緯穎元富56購02,listed,,0
084617,臺股指元富51購11,listed,,0
084618,臺股指元富51購12,listed,,0
084619,臺股指元富51購13,listed,,0
084620,A50正2國票51購04,listed,,0
084621,南亞國票51購02,listed,,0
084624,華城國票51購02,listed,,0
084625,鴻海國票52購01,listed,,0
084626,順德國票51購02,listed,,0
084627,毅嘉國票51購01,listed,,0
084628,漢唐國票51購03,listed,,0
084630,全新國票51購01,listed,,0
084631,德律國票52購01,listed,,0
084632,智原國票51購04,listed,,0
084633,新日興國票51購01,listed,,0
084635,玉晶光國票51購01,listed,,0
084637,華擎國票51購02,listed,,0
084638,世芯國票53購01,listed,,0
084639,迅得國票52購01,listed,,0
084640,AES國票51購02,listed,,0
084641,聯發科第一56購04,listed,,0
084642,SGBR2X凱基53購02,listed,,0
084646,鴻海凱基51購08,listed,,0
084647,台積電凱基51購16,listed,,0
084649,台積電凱基53購13,listed,,0
084650,順德凱基51購02,listed,,0
084652,南亞科凱基55購02,listed,,0
084653,聯發科凱基51購08,listed,,0
084655,長榮航凱基51購02,listed,,0
084656,奇鋐凱基51購05,listed,,0
084658,緯創凱基51購01,listed,,0
084659,創意凱基53購01,listed,,0
084662,健策凱基51購03,listed,,0
084663,世芯凱基51購10,listed,,0
084664,貿聯凱基51購02,listed,,0
084665,神達凱基51購05,listed,,0
084667,緯穎凱基51購06,listed,,0
084668,臺股指凱基59購04,listed,,0
084671,台積電群益51購09,listed,,0
084672,智邦群益56購01,listed,,0
084673,順德群益51購02,listed,,0
084674,鴻準群益52購01,listed,,0
084675,技嘉群益51購02,listed,,0
084677,聯發科群益51購08,listed,,0
084679,長榮群益51購01,listed,,0
084686,碩天群益52購01,listed,,0
084688,緯穎群益52購05,listed,,0
084693,勤誠群益51購01,listed,,0
084696,元黃金元大53購02,listed,,0
084699,中砂元大51購02,listed,,0
084702,台積電元大51購45,listed,,0
084705,台光電元大51購04,listed,,0
084706,台光電元大54購02,listed,,0
084707,南亞科元大51購06,listed,,0
084708,聯發科元大51購28,listed,,0
084709,長榮元大51購17,listed,,0
084718,鴻海統一53購02,listed,,0
084719,鴻海統一53購03,listed,,0
084735,精成科元大51購04,listed,,0
084736,精成科元大54購01,listed,,0
084741,穎崴元大56購02,listed,,0
084742,緯穎元大51購13,listed,,0
084747,台灣50中信53購01,listed,,0
084748,SGBR2X中信52購01,listed,,0
084750,南亞科中信51購01,listed,,0
084751,南亞科中信52購02,listed,,0
084752,聯發科中信51購03,listed,,0
084753,台灣50永豐52購04,listed,,0
084754,台灣50永豐53購02,listed,,0
084755,華城永豐52購03,listed,,0
084756,智邦永豐51購03,listed,,0
084758,南亞科永豐54購02,listed,,0
084759,晶豪科永豐52購01,listed,,0
084760,德律永豐52購02,listed,,0
084761,新日興永豐52購01,listed,,0
084763,嘉澤永豐52購02,listed,,0
084764,神達永豐56購01,listed,,0
084766,世紀鋼永豐51購02,listed,,0
084767,華城兆豐53購03,listed,,0
084768,健策兆豐53購02,listed,,0
084769,泓德兆豐53購01,listed,,0
084772,台積電群益51購11,listed,,0
084773,旺宏群益51購01,listed,,0
084774,技嘉群益51購03,listed,,0
084777,聯發科群益53購01,listed,,0
084782,jpp群益51購03,listed,,0
084784,連加群益52購01,listed,,0
084796,台積電元富51購04,listed,,0
084797,台積電元富51購05,listed,,0
084798,台積電元富51購06,listed,,0
084799,台積電元富51購07,listed,,0
084800,台積電元富51購08,listed,,0
084802,南亞科元富51購03,listed,,0
084808,德律元富56購01,listed,,0
084810,健策元富56購01,listed,,0
084816,臺股指元富55購03,listed,,0
084817,上証2X國票51購01,listed,,0
084818,美債2X國票56購02,listed,,0
084819,台化國票51購01,listed,,0
084820,勤美國票51購01,listed,,0
084821,楠梓電國票51購01,listed,,0
084822,華邦電國票51購01,listed,,0
084823,台光電國票51購05,listed,,0
084825,長榮航國票51購01,listed,,0
084826,聯詠國票51購01,listed,,0
084827,健鼎國票51購02,listed,,0
084828,新日興國票51購02,listed,,0
084830,群創國票51購01,listed,,0
084831,上品國票51購01,listed,,0
084832,全訊國票52購01,listed,,0
084834,洋基國票51購03,listed,,0
084835,毅嘉國泰51購01,listed,,0
084836,玉晶光國泰51購01,listed,,0
084837,采鈺國泰51購01,listed,,0
084839,台灣50凱基54購03,listed,,0
084840,T50反1凱基56購01,listed,,0
084842,華城凱基51購04,listed,,0
084843,中砂凱基55購01,listed,,0
084844,台積電凱基53購14,listed,,0
084845,台積電凱基54購12,listed,,0
084846,旺宏凱基51購01,listed,,0
084848,鴻海統一53購04,listed,,0
084853,南亞科凱基53購01,listed,,0
084860,嘉澤凱基51購04,listed,,0
084865,穎崴凱基51購02,listed,,0
084869,勤誠凱基51購01,listed,,0
084870,台灣50富邦56購01,listed,,0
084871,華城富邦52購01,listed,,0
084872,中砂富邦53購01,listed,,0
084873,大成鋼富邦52購01,listed,,0
084874,鴻準富邦52購01,listed,,0
084875,大立光富邦53購01,listed,,0
084876,奇鋐富邦51購04,listed,,0
084878,鴻海凱基51購01,listed,,0
084879,新日興富邦52購01,listed,,0
084880,嘉澤富邦53購01,listed,,0
084882,聯茂富邦51購01,listed,,0
084885,華城統一56購03,listed,,0
084886,勤美統一56購01,listed,,0
084887,勤美統一56購02,listed,,0
084888,宇隆統一56購02,listed,,0
084889,旺宏統一5C購01,listed,,0
084890,華邦電統一56購01,listed,,0
084891,南亞科統一66購01,listed,,0
084892,晶豪科統一66購01,listed,,0
084893,健鼎統一56購01,listed,,0
084894,世紀鋼統一56購03,listed,,0
084898,美指2X元大53購01,listed,,0
084904,中砂元大51購03,listed,,0
084908,台積電元大51購46,listed,,0
084909,台積電元大54購09,listed,,0
084911,智邦元大51購01,listed,,0
084913,台光電元大51購05,listed,,0
084915,南亞科元大51購07,listed,,0
084916,聯發科元大51購29,listed,,0
084936,穎崴元大55購01,listed,,0
084943,臺股指元大53購01,listed,,0
084944,臺股指元大54購09,listed,,0
084945,臺股指元大55購03,listed,,0
084946,建準兆豐53購01,listed,,0
084947,德律兆豐53購01,listed,,0
084948,勤誠兆豐53購02,listed,,0
084950,台灣50凱基51購02,listed,,0
084951,台化凱基51購01,listed,,0
084954,台積電凱基51購17,listed,,0
084955,台積電凱基53購15,listed,,0
084956,智邦凱基51購02,listed,,0
084958,技嘉凱基51購01,listed,,0
084961,聯發科凱基51購09,listed,,0
084966,健鼎凱基51購02,listed,,0
084973,精成科凱基51購02,listed,,0
084980,台灣50元富56購01,listed,,0
084985,台光電元富54購01,listed,,0
084989,喬山國票51購01,listed,,0
084990,川湖國票51購01,listed,,0
084991,宏碁國票51購01,listed,,0
084992,南亞科國票51購05,listed,,0
084993,長榮國票51購05,listed,,0
084994,漢翔國票51購01,listed,,0
084995,新日興國票52購01,listed,,0
084996,牧德國票51購03,listed,,0
084997,精銳國票51購02,listed,,0
084998,富世達國票51購04,listed,,0
085000,勤誠國票51購01,listed,,0
085001,勤誠國票52購02,listed,,0
085002,SGBR2X國泰51購01,listed,,0
085003,台光電國泰51購02,listed,,0
085004,新日興國泰51購02,listed,,0
085005,jpp國泰51購02,listed,,0
085006,聯茂國泰51購01,listed,,0
085007,勤誠國泰51購01,listed,,0
085008,台灣50富邦51購06,listed,,0
085009,台灣50富邦53購04,listed,,0
085011,瑞昱統一56購01,listed,,0
085012,德律統一56購03,listed,,0
085013,健鼎統一56購02,listed,,0
085014,牧德統一56購02,listed,,0
085015,台灣50永豐53購03,listed,,0
085016,中興電永豐52購02,listed,,0
085018,華碩永豐51購01,listed,,0
085020,新日興永豐53購01,listed,,0
085021,世芯永豐51購05,listed,,0
085022,達興永豐53購01,listed,,0
085023,穎崴永豐53購01,listed,,0
085024,愛普永豐53購01,listed,,0
085025,長華永豐51購01,listed,,0
085026,世紀鋼永豐54購02,listed,,0
085027,中鴻群益52購01,listed,,0
085032,達興群益51購04,listed,,0
085033,矽格群益52購01,listed,,0
085034,美利達群益52購01,listed,,0
085035,世紀鋼群益54購02,listed,,0
085037,T50反1元大51購03,listed,,0
085038,T50反1元大53購01,listed,,0
085039,T50反1元大54購01,listed,,0
085040,元黃金元大53購03,listed,,0
085041,A50正2元大53購02,listed,,0
085044,中砂元大51購04,listed,,0
085048,台積電元大51購47,listed,,0
085055,聯發科元大51購30,listed,,0
085058,長榮元大51購18,listed,,0
